payment_id,amount,failure_reason,baseline_recovered,baseline_action,baseline_timing,baseline_attempts,recoup_recovered,recoup_action,recoup_timing,recoup_probability,recoup_expected_recovery,recoup_attempts
PAY_013291,407.56,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,1,0.3989521226574442,162.09692711026796,1
PAY_002427,1858.27,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8021045846585965,1490.02688653353,1
PAY_019576,3437.47,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,6,0.36457297548470263,1252.2086660394007,1
PAY_019217,5744.42,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.6377717246825784,3662.628650701097,1
PAY_006684,584.56,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.8305563763082994,485.01003533477945,1
PAY_001715,2387.92,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.7039373798804918,1679.946148164224,1
PAY_006654,2592.26,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.7287125964227905,1888.0125152029432,1
PAY_008434,4242.39,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.621399475752275,2635.218921936694,1
PAY_010005,4248.02,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7866011513330148,3341.2974228856738,1
PAY_003255,1687.98,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,24,0.6180821350166447,1042.310282265396,1
PAY_000605,1464.15,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,24,0.7115924993803643,1041.6781579677604,1
PAY_013332,3623.0,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,12,0.4751716336315692,1720.5468286471753,1
PAY_008950,695.73,UNKNOWN,False,STOP,0,2,True,PAYMENT_LINK,1,0.3691654679893713,255.83949104424528,1
PAY_016139,5595.85,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,24,0.8199587658069488,4587.866259640815,1
PAY_000046,648.04,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,1,0.4623474401528134,298.6196351166292,1
PAY_014484,2266.89,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7436709306958875,1685.6201960852004,1
PAY_014680,1546.45,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,48,0.8148930047275192,1259.6912871608722,1
PAY_004578,705.23,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.6504938133506886,457.7477519893061,1
PAY_010264,3249.24,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,12,0.35767209487521007,1161.1624775523276,1
PAY_019521,4714.46,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7497063176459694,3534.2604462892173,1
PAY_019842,3243.89,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,1,0.6938259603670296,2250.495094575004,1
PAY_016434,3349.43,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6835150856655906,2288.385933380899,1
PAY_018859,1554.82,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,1,0.74512669927022,1158.3378945593233,1
PAY_017263,3649.05,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,1,0.2992413077912237,1091.446494195565,1
PAY_008264,1844.16,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.7139803098674904,1316.193928245231,1
PAY_016851,2250.5,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.8359273255074158,1880.7544460544393,1
PAY_003111,4620.0,UNKNOWN,False,STOP,0,2,True,PAYMENT_LINK,24,0.3257623869930799,1504.0222279080292,1
PAY_013842,1969.7,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,1,0.45800123517103636,901.1250329163903,1
PAY_005056,4205.9,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,48,0.3516590201454129,1478.042672829592,1
PAY_013642,4823.2,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,1,0.7962259593080491,3839.8570469345823,1
PAY_007239,4436.63,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.794962215610758,3526.453214645157,1
PAY_000145,2600.1,INSUFFICIENT_FUNDS,False,STOP,0,2,True,SMART_RETRY,1,0.6592208741950804,1713.5401949946283,1
PAY_012364,1656.79,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,24,0.8205442814198795,1358.969560013642,1
PAY_004502,5380.82,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.7421089777038276,3992.654829408309,1
PAY_011811,1128.2,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.858233715906091,967.7592782852519,1
PAY_008130,3727.68,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,48,0.331695864165209,1235.9560389313663,1
PAY_019996,2542.17,INSUFFICIENT_FUNDS,False,STOP,0,2,False,NUDGE,1,0.744273746985054,1891.8703913729946,1
PAY_019744,3430.25,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,24,0.7890987347884476,2706.3059350080725,1
PAY_017290,2827.89,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,1,0.3759365996345457,1062.6073507405354,1
PAY_007332,316.14,UNKNOWN,False,STOP,0,2,True,PAYMENT_LINK,1,0.5838623857294479,183.58225462450767,1
PAY_014636,1609.2,UNKNOWN,True,SMART_RETRY,1,1,False,PAYMENT_LINK,1,0.4058948826932135,652.1660452299192,1
PAY_018463,813.78,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6765429324835219,549.5571075964405,1
PAY_003358,2983.58,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6638812833535348,1979.7429193879393,1
PAY_018421,1192.41,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6340783702634836,755.0813894858805,1
PAY_000389,886.74,MANDATE_FAILURE,True,SMART_RETRY,1,1,False,PAYMENT_LINK,24,0.6704309791998172,593.4979664956459,1
PAY_015064,815.53,BANK_ERROR,True,SMART_RETRY,25,2,True,SMART_RETRY,24,0.8132708379487051,662.7467664723075,1
PAY_006938,3481.96,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.7746227725661023,2696.7055091642655,1
PAY_014457,1354.34,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.851550110658345,1152.7883768690228,1
PAY_012780,2976.97,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.8123428137339989,2418.1201862017024,1
PAY_016072,2141.33,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7827852289278527,1676.0014942600787,1
PAY_010460,3842.37,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,24,0.6278389828859358,2411.389672671433,1
PAY_010551,3229.67,INSUFFICIENT_FUNDS,False,STOP,0,2,False,NUDGE,1,0.7300290158307174,2357.5528115579937,1
PAY_001792,3653.53,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.6902063909032908,2521.4897553569003,1
PAY_016080,1678.73,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,48,0.6089485624437776,1021.2602202312428,1
PAY_011493,3335.62,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,48,0.36500852670654493,1217.0297418528853,1
PAY_018425,1173.52,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,24,0.821164158520134,963.1525633065477,1
PAY_004555,4294.43,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6599233131228788,2832.9944735742847,1
PAY_016894,3712.35,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8288285159430707,3076.4015411612586,1
PAY_004391,4489.7,UNKNOWN,False,STOP,0,2,True,SMART_RETRY,48,0.2840687145599216,1274.88330775968,1
PAY_003203,2814.43,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,6,0.4043597668311783,1137.0422585626732,1
PAY_001415,2853.29,UNKNOWN,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.42070673750937543,1199.3983270681258,1
PAY_002600,3578.22,BANK_ERROR,False,STOP,0,2,False,SMART_RETRY,1,0.8529360526482259,3051.4928423069346,1
PAY_013488,1269.09,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,24,0.8392192778224354,1064.5447932916745,1
PAY_013898,619.98,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,24,0.6776291429000179,419.1165160151531,1
PAY_003998,4391.5,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6991126297428037,3069.153113515523,1
PAY_006119,1258.14,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,SMART_RETRY,1,0.761321317477544,957.3488023711972,1
PAY_009993,3949.87,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,1,0.7560342220524329,2986.0368926582432,1
PAY_010882,682.45,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6802909999859871,463.2645929404369,1
PAY_015748,4483.27,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7698228995142534,3451.1239107052675,1
PAY_011671,2329.98,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,1,0.3513121098716924,817.5501897588459,1
PAY_015789,1087.43,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.7072050824631453,768.5360228228981,1
PAY_007230,4941.81,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,24,0.8248906763036017,4075.9529930639023,1
PAY_014658,2044.28,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.6902357570301885,1410.0351533816736,1
PAY_015218,3341.96,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.7501180926730084,2505.864660989487,1
PAY_006814,2408.98,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.834085784310411,2008.795972688094,1
PAY_019982,2318.66,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.655410571161261,1518.6742749287694,1
PAY_007260,1100.23,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.7321329553044967,804.5146414146665,1
PAY_004089,2978.47,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.743966258177535,2215.6811809940427,1
PAY_012531,3642.55,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,24,0.7030222471923752,2559.793686510586,1
PAY_017324,4308.21,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.815365661552069,3512.266496755239,1
PAY_010826,4399.86,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.7843966451798469,3450.735423261001,1
PAY_013621,721.06,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,1,0.3721871540733926,267.86926931616046,1
PAY_017718,3761.79,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.8205338411599804,3086.1759983372026,1
PAY_005930,3951.47,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6445131981424069,2545.7745670637764,1
PAY_008639,1269.66,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.8065026084380973,1023.7841018295146,1
PAY_015325,4367.31,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,48,0.8137447199864656,3553.3754530440915,1
PAY_005886,2583.18,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.805455205697416,2080.135778253451,1
PAY_001893,3604.32,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,False,NUDGE,24,0.7248735221918436,2612.4761335065064,1
PAY_007372,1177.21,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7457090240845095,877.6561202425254,1
PAY_010921,5064.19,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,24,0.5437396391504769,2752.600843189453,1
PAY_008674,4881.85,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6563548902490054,3203.2261209621074,1
PAY_001017,1963.29,BANK_ERROR,True,SMART_RETRY,25,2,True,SMART_RETRY,24,0.8076644907915366,1585.1796181261159,1
PAY_006384,2991.47,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.7170236482722201,2143.954733096898,1
PAY_001691,3590.13,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,1,0.36634424454868353,1314.2234626815653,1
PAY_008958,591.88,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,False,PAYMENT_LINK,1,0.7958399911254774,470.04177394734756,1
PAY_018547,2375.4,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,48,0.7976611100595501,1894.2642008354553,1
PAY_006132,5478.29,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6772785404159676,3709.328255175391,1
PAY_015146,3061.76,UNKNOWN,False,STOP,0,2,False,NUDGE,6,0.39211141876817435,1200.3510575276455,1
PAY_018663,2737.26,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.7076493452986984,1936.0202469123153,1
PAY_017274,4801.75,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6807706875853,3267.8906491127145,1
PAY_007427,4856.72,UNKNOWN,False,STOP,0,2,True,SMART_RETRY,1,0.32891755208475837,1596.9604535610877,1
PAY_010411,1216.44,UNKNOWN,True,SMART_RETRY,25,2,False,PAYMENT_LINK,1,0.4101924761298743,497.9745356634243,1
PAY_012626,2495.4,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,1,0.38858089862675305,968.6647744331996,1
PAY_004632,1083.5,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7725143147425694,836.8192600235739,1
PAY_006781,2671.98,INSUFFICIENT_FUNDS,False,STOP,0,2,False,NUDGE,1,0.7475393169532363,1997.2101041127082,1
PAY_014544,415.09,INSUFFICIENT_FUNDS,False,STOP,0,2,False,SMART_RETRY,1,0.690813084581732,286.2496032790311,1
PAY_004791,773.79,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,48,0.3590987433153376,277.36701658997504,1
PAY_017117,480.04,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,1,0.4199636008542116,201.09932695405573,1
PAY_016435,2995.48,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8111978350788864,2429.4268910221026,1
PAY_002018,2452.01,UNKNOWN,True,SMART_RETRY,1,1,True,NUDGE,1,0.39879025190615125,977.637685576402,1
PAY_017508,3795.88,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.777043564332692,2949.364124979179,1
PAY_018507,4090.5,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8069676322871798,3300.401099870709,1
PAY_018976,4586.35,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,48,0.3375579086184728,1547.6587141923328,1
PAY_007350,3236.67,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,24,0.6386968376845891,2066.250893628579,1
PAY_018088,3629.96,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.8360985190021425,3034.5041800370172,1
PAY_005841,692.78,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,24,0.6029078805227626,416.68252146855946,1
PAY_009813,2212.36,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.830021536026917,1835.8064454445102,1
PAY_010207,359.08,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.7855671236490313,281.5814427598941,1
PAY_004621,1593.49,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7861774483192047,1252.5659021221693,1
PAY_010044,3165.45,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.669431012320279,2118.0503979492273,1
PAY_017149,2851.49,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6555773959543305,1868.3723887898138,1
PAY_012355,3547.71,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7585838388338557,2691.0354708692585,1
PAY_019729,583.58,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,24,0.3915732584443405,228.01432216294825,1
PAY_019682,4160.72,UNKNOWN,False,STOP,0,2,True,PAYMENT_LINK,48,0.3704379273163801,1540.2884929438092,1
PAY_002890,981.04,UNKNOWN,False,STOP,0,2,True,SMART_RETRY,24,0.38201401420287107,374.2710284935846,1
PAY_006478,3956.92,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,24,0.861334725888801,3407.7326035639144,1
PAY_002256,4208.65,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,24,0.3257843620956634,1370.6123555339136,1
PAY_007980,2251.71,UNKNOWN,True,SMART_RETRY,1,1,False,PAYMENT_LINK,1,0.4621866251472635,1039.7102457103447,1
PAY_006362,3315.67,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.8465313712163105,2806.3186716007845,1
PAY_017855,4757.45,UNKNOWN,False,STOP,0,2,False,NUDGE,6,0.36131262232722455,1718.7267350906543,1
PAY_001399,3547.23,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,48,0.3316711466954056,1176.0138416923437,1
PAY_001963,2689.61,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6770541512970263,1820.011615869995,1
PAY_019032,5515.18,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.795004282810118,4384.391720468707,1
PAY_005436,4314.95,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7550937857389464,3257.9919307742666,1
PAY_015618,2762.45,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.8306451497845765,2294.115694022403,1
PAY_009989,4885.1,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,False,NUDGE,1,0.7486089744783461,3656.8297012241687,1
PAY_016647,2428.61,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,1,0.8073409270868397,1960.5162489323698,1
PAY_016921,3158.25,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7625806633264796,2408.2203799508543,1
PAY_008118,5098.84,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.778072062385897,3967.0649545757074,1
PAY_015014,964.01,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8449692940053889,814.0588491141349,1
PAY_002223,4189.45,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,6,0.6161190585679452,2580.199989917478,1
PAY_010396,3970.32,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7454731783037437,2959.56706928292,1
PAY_003622,2887.26,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,1,0.8534067065035034,2463.5070474193053,1
PAY_014621,1595.26,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6681010251518894,1064.794841383803,1
PAY_012542,1903.01,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8521344217144515,1621.1203258668183,1
PAY_001334,2233.23,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,1,0.7218967620826698,1611.9615059858806,1
PAY_007252,1026.44,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,1,0.8151329973281246,836.1851137774803,1
PAY_016241,575.93,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7519753701697808,432.8851749418818,1
PAY_009472,1328.29,UNKNOWN,False,STOP,0,2,True,PAYMENT_LINK,1,0.35410140224405695,469.3493515867584,1
PAY_009924,3923.95,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.8174974109048546,3207.318965520104,1
PAY_002775,2950.16,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7299590341270036,2153.295944120121,1
PAY_010420,1346.39,MANDATE_FAILURE,True,SMART_RETRY,25,2,True,PAYMENT_LINK,1,0.6765429475489435,909.8906591504222,1
PAY_002653,4009.49,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,24,0.780902956365053,3130.8225945161166,1
PAY_002927,1110.93,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.7137303922341799,791.9045046447175,1
PAY_009289,4416.26,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.840725011522953,3712.3602393883566,1
PAY_006031,2267.99,UNKNOWN,False,STOP,0,2,True,SMART_RETRY,48,0.3913068647841817,886.9800562618761,1
PAY_004450,1188.55,BANK_ERROR,False,STOP,0,2,False,SMART_RETRY,24,0.8262806640288102,981.5758832314423,1
PAY_007648,943.13,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6416762839402524,604.1841536725702,1
PAY_009388,3587.09,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,48,0.6384423071632128,2289.1500156020893,1
PAY_011500,4624.68,MANDATE_FAILURE,True,SMART_RETRY,25,2,True,PAYMENT_LINK,1,0.6547468363709815,3026.994599228151,1
PAY_018893,5129.86,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,24,0.8456085893563102,4337.353678195362,1
PAY_004545,4276.96,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6878188198148745,2940.7735795954254,1
PAY_000275,2502.51,UNKNOWN,False,STOP,0,2,False,SMART_RETRY,48,0.3514942967802267,879.1179926354852,1
PAY_007653,971.07,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.770030437803797,747.2534572381331,1
PAY_015905,1035.34,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.6790274054599686,702.0242339689239,1
PAY_012170,2378.01,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.8757495507378255,2082.0411891500567,1
PAY_006139,4306.64,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.718657158542111,3093.997665263797,1
PAY_011430,400.15,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7426273893804743,296.9623498605968,1
PAY_014845,1469.97,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6247994646139428,917.4364689985574,1
PAY_018962,4537.83,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.711005389247514,3225.4215854890463,1
PAY_017546,1138.56,BANK_ERROR,False,STOP,0,2,True,SMART_RETRY,1,0.8553788522221804,973.4001459860856,1
PAY_019325,3609.48,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.6410285638768778,2312.779780742313,1
PAY_005598,4318.77,UNKNOWN,False,STOP,0,2,True,NUDGE,1,0.41597660133420106,1796.3072665441077,1
PAY_015215,3651.48,INSUFFICIENT_FUNDS,True,SMART_RETRY,25,2,True,NUDGE,1,0.7397326815223247,2700.9190919251387,1
PAY_000798,1184.08,UNKNOWN,True,SMART_RETRY,1,1,True,NUDGE,1,0.3206316910365243,379.45357272252767,1
PAY_016203,3363.99,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,1,0.6539994585220212,2199.047638473494,1
PAY_013785,2773.16,INSUFFICIENT_FUNDS,True,SMART_RETRY,1,1,True,NUDGE,1,0.6941842331351884,1924.8839479611788,1
PAY_006472,3691.19,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.7285280984130142,2688.135631581134,1
PAY_006097,5399.75,UNKNOWN,False,STOP,0,2,False,PAYMENT_LINK,24,0.35334514144989393,1906.9754275440648,1
PAY_002675,3174.42,MANDATE_FAILURE,True,SMART_RETRY,1,1,True,PAYMENT_LINK,1,0.6719808313509155,2132.149390656973,1
PAY_000924,2647.63,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,48,0.8107873784265253,2146.164986743421,1
PAY_001005,1582.95,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,24,0.7447222472843871,1178.6580813388205,1
PAY_011491,3443.84,UNKNOWN,False,STOP,0,2,True,SMART_RETRY,24,0.33469323752789376,1152.1299591280617,1
PAY_015928,359.93,BANK_ERROR,True,SMART_RETRY,1,1,False,SMART_RETRY,48,0.7832410452993857,281.4119494346079,1
PAY_002471,1088.41,UNKNOWN,False,STOP,0,2,False,NUDGE,6,0.5449641256306814,592.94440397769,1
PAY_014849,1234.4,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,24,0.8302095959523218,1024.3107252435461,1
PAY_018271,1028.79,MANDATE_FAILURE,False,STOP,0,2,False,PAYMENT_LINK,1,0.6285750081974162,645.6716826834198,1
PAY_002936,1256.9,UNKNOWN,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.49279234336124844,618.8906963707532,1
PAY_004021,3618.84,BANK_ERROR,True,SMART_RETRY,25,2,True,SMART_RETRY,1,0.8448880382474926,3057.014628331556,1
PAY_006207,4833.97,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,1,0.7162302840284327,3462.0357060849233,1
PAY_006784,2513.96,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,24,0.6554322558152562,1646.7304738293215,1
PAY_007601,2347.11,BANK_ERROR,True,SMART_RETRY,1,1,True,SMART_RETRY,1,0.7523647319586522,1765.382786027472,1
PAY_000750,2670.37,MANDATE_FAILURE,False,STOP,0,2,True,PAYMENT_LINK,48,0.6364847363131723,1698.6497453086058,1
PAY_003250,2056.16,UNKNOWN,False,STOP,0,2,False,NUDGE,1,0.40544501319225373,833.4598183253843,1
PAY_017266,4572.54,INSUFFICIENT_FUNDS,False,STOP,0,2,True,NUDGE,48,0.7298367077516762,3337.0075396628495,1
